_id,name,author,about,interests,country,languages
5877bd8217334f313edb5cfe,Act a Lady,"[{'_id': '5877b25117334f313edb41fe', 'name': 'Jordan Harrison'}]",,,,
5877bd7a17334f313edb5cea,Sleeping Beauty Wakes,"[{'_id': '2qM8f2xvG7L2yRhL6', 'name': 'Rachel Sheinkin'}, {'_id': 'CjEG32BtecX96RNa9', 'name': 'Brendan Milburn'}, {'_id': '9DD22MXTeCPEsXgp5', 'name': 'Valerie Vigoda'}]",,[],,
5877bd8817334f313edb5d0c,The Bird House,"[{'_id': '5877b2a817334f313edb42da', 'name': 'Diane Glancy (Cherokee)'}]","Questions about family, faith, community, and the very soil we live on collide in a small West Texas town.",,,
5877beaa17334f313edb5ff2,Daddys Little Girl,"[{'_id': '5877b34a17334f313edb4475', 'name': 'Philip Paradis'}]","Widower and his daughter confront one another after the death of her husband. One act drama/tragedy. 20 min. 1 M, 1 F. One set.",,,
5877bfec17334f313edb6333,Do Like The Kids Do,"[{'_id': '5877b44b17334f313edb4702', 'name': 'Louise Munson'}]","Returning to their childhood home for the first time in years, siblings Patrick and Claire are forced to confront a family tragedy neither wants to face. Trying to reconnect through their shared nostalgia for a lost past, a comic inability to communicate and their thwarted dreams for who they thought they would become, the two finally find each other just as they are forced to separate one last time. A seriocomic journey investigating family, love, time and the futile attempt to reclaim a home that never was, Louise Munson’s often hilarious and always truthful “Do Like the Kids Do” charts it’s own path through the tradition of the family drama.",,,
5877bf0a17334f313edb60e2,Come Back Up,"[{'_id': '5877b3b817334f313edb458b', 'name': 'Sarah Duncan '}]","A story of race, family, crime, disability, injustice, redemption, and love in a broken America.

Letta has no interest in looking back at the painful years behind her, but a surprise visit from her ex-partner Clara brings a lot more than the past when she implicates Letta's son Buddy in a local crime. How can Letta protect her son from a racist legal system while still holding him accountable? Can Clara be redeemed? And, what does it mean to truly forgive? Come Back Up explores race, exoneration, and the flaws in our society.

For tickets and further information, visit http://comebackup.brownpapertickets.com.",,,
5877be9d17334f313edb5fd1,The Embryos,"[{'_id': '5877b36d17334f313edb44cf', 'name': 'Ginger Lazarus'}]","Mommy and Daddy have tried desperately to have a baby. But where science fails, faith persists. When informed that Mommy's ""degraded uterus"" offers no chance of in vitro implantation, Mommy and Daddy have a life-affirming epiphany: rather than discard or donate their embryos, they take them home and raise them like children. All might be well, except that the embryos, Leggo and Eggo, have voracious appetites and uncanny abilities beyond their developmental stage. When they run amok, the poor would-be parents are faced with a choice: save their embryos from the world, or save the world from their embryos.",,,
5877bd2f17334f313edb5c28,BOB,"[{'_id': '5877b24417334f313edb41dd', 'name': 'Peter Sinn Nachtrieb'}]",,,,
5877bd8917334f313edb5d0f,Ungipamsuuka (My Story),"[{'_id': '5877b2a917334f313edb42dd', 'name': 'Susie Silook (Siberian Yupik/Inupiaq)'}]","An Alaskan Native sculptor boldly confronts familial, cultural, and sexual trauma with the healing power of art.",,,
5877bdeb17334f313edb5e0e,How To Write a New Book For the Bible,"[{'_id': '5877b27b17334f313edb4269', 'name': 'Bill Cain'}]",,,,
5877bd8917334f313edb5d10,Cikiuteklluku (Giving Something Away),"[{'_id': '5877b2aa17334f313edb42df', 'name': ""Holly Stanton (Yup'ik)""}]",A young Yup’ik girl from rural Alaska faces heartache when a non-Native couple adopts her baby.,,,
5877bd9317334f313edb5d26,Emma,"[{'_id': '5877b2b317334f313edb42f6', 'name': 'Paul Gordon'}]",,,,
5877bd8d17334f313edb5d1b,Embassy,"[{'_id': '5877b2ae17334f313edb42e9', 'name': 'Brian Thorstenson'}]","A domestic diplomatic comedy, collaboratively developed and produced by Central Works:  we make plays.
A Central Works Method Play.
World Premiere opens:  October 22, 2011",,,
5877bff817334f313edb6354,Braids,"[{'_id': '5877b45417334f313edb4718', 'name': 'Joseph Frost'}]",,,,
5877bd9f17334f313edb5d45,Heart Shaped Nebula,"[{'_id': '5877b2bc17334f313edb430c', 'name': 'Marisela Treviño Orta'}]","""Your love is an anomaly. It defies logic, time, and space."" On the anniversary of a tragic accident, Miqueo travels to the desert town of Tonopah, known for having the darkest skies with an abundance of stars. He has come to let go of his grief, but the Universe seems to have other plans. In comes Amara, a rebellious teenager who is more than she appears to be. With an aura of magical realism, Heart Shaped Nebula, explores the mysteries of the universe and the human heart.",,,
5877c0b317334f313edb653d,"The Island, a musical","[{'_id': '5877b4d217334f313edb4857', 'name': 'Jonathan Price/Chana Wise'}]","THE ISLAND is a new musical that re-imagines Shakespeare's THE TEMPEST in a modern-day alternate timeline where queens, dukes and sorceresses all vie for control of Italy's city-states. The sorceress Prospera and her daughter Miranda have been stranded on The Island for fifteen years when a passing plane offers them a chance at revenge and escape. An eclectic score of traditional musical theatre, big band, pop, and even hip-hop retells the epic tale. Featuring original music from the songwriting team behind SkyPilot Theatre Co.'s EARTHBOUND, (www.skypilottheatre.com) which earned a ""Pick of the Week"" from LA Weekly.",,,
5877c0b417334f313edb6540,My Other Voice,"[{'_id': '5877b4d317334f313edb4859', 'name': 'Alex Kip'}]",A world premiere play inspired by the true story of a young cancer survivor who lived to write it. Tickets: http://www.akipprod.com/tickets.html,,,
5877be8a17334f313edb5fa1,ILLEGAL USE OF HANDS,"[{'_id': '5877b36217334f313edb44b2', 'name': 'James Still'}]",,,,
5877bde417334f313edb5dfb,Natural History,"[{'_id': '5877b2f217334f313edb4397', 'name': 'Jennifer Camp'}]","Four scenes are set at the American History of Natural History in New York City, each named after the wing in which it takes place.",,,
5877be5a17334f313edb5f28,A Public Reading of an Unproduced Screenplay about the Death of Walt Disney,"[{'_id': '5877b34017334f313edb445c', 'name': 'Lucas Hnath'}]",,,,
5877be3917334f313edb5ed4,She Creatures,"[{'_id': '5877b32c17334f313edb442b', 'name': 'Sarah Saltwick'}]",,,,
5877c16317334f313edb6708,The Wong Kids in the Secret of the Space Chupacabra Go!,"[{'_id': '5877b26017334f313edb4225', 'name': 'Lloyd Suh'}]",,,,
5877bf0d17334f313edb60ea,We Fight We Die,"[{'_id': '5877b3ba17334f313edb4590', 'name': 'Timothy Guillot'}]",,,,
5877be8317334f313edb5f8f,NewFest 2012: Rough and Tumble,"[{'_id': '5877b35c17334f313edb44a5', 'name': 'Patrick McDonald'}]","By Patrick McDonald, Winner of the Rod Parker Playwright Fellowship
Directed by Joe Antoun

When the charismatic host of TV survival show Rough & Tumble suddenly becomes ‘unavailable’ while on location the Amazon, the remaining six person crew becomes subjected to jungle law. In this comedy, the crew comes dangerously close to behaving like the animals that prowl the rainforest around them as their TV cameras are abandoned for more primal and carnal weapons.

More information & tickets: http://www.emerson.edu/academics/departments/performing-arts/emerson-stage/2011-2012-season/newfest-2012",,,
5877beda17334f313edb606a,sustenance,"[{'_id': '5877b39f17334f313edb454c', 'name': 'James Roday'}]","Is the boogeyman real?  How well do you really know your friends?  What if your friend was a serial killer?  All of these questions will be answered in sustenance, a story of three best friends who are fighting for the truth and struggling to keep their own secrets.  What is revealed throws these friends into a tailspin that includes a nosy neighbor, a lesbian trying to fight for her lady love, an actress who is desperately trying to find a job, and, of course, a demon of all trades.  Going from laugh out loud funny to scary apocalyptic and even downright absurd, sustenance makes you look at yourself and your relationships in a creepy new light.",,,
5877c2b017334f313edb6a64,INKY & PINKY: A Tale of Chitlins and Borscht,"[{'_id': 'mcJiLCJqZW6ea3HSG', 'name': 'Sherrie Tolliver'}, {'_id': 'Xqdmf84jHGbRSjLe8', 'name': 'Anne McEvoy'}]","Inky and Pinky are half – sisters born to the same Jewish entertainer father and two mothers, one African American and one white Irish immigrant. Growing up in the world of show business led them to become a Vaudeville sister act, but at a the world didn’t quite know what to do about their “multicultural diversity.” After years of obscurity, the entertainment world wants to acknowledge them for their pioneering work as artists. But after years of feuding and hardships on and off stage, are the sisters ready to reunite, forgive and forget.",[],,[]
5877bfd017334f313edb62ea,Call Me Comrade,"[{'_id': '5877b43c17334f313edb46db', 'name': 'Ross Peter Nelson'}]",Dimitry and Sergei conspire to sell the body of Lenin.,,,
jsPXkNYBehifoEJXB,Common Dreams,"[{'_id': '4xf6A4YtWEhBrZGT5', 'name': 'Maria Lucia Cruz Correia'}]","Common Dreams is a floating sculpture, a place to reflect about climate change, to unveil questions about “Home”. A survival experience, while pedaling together we dream about a future living scenario. An intimate moment, which reveals the reality of climate refugees, global warming, disappearance and displacement. What does it mean to survive in a floating community? Surrounded by water, a fitting environment for diving into discussion, the setting is an allegory of the future of men – are we forever lonely little islands in the current? It is a journey composed by the one-to-one experience and the changing of roles during the trip.

http://www.mluciacruzcorreia.com/works/common-dreams","['Monologue / Solo Performance', 'Performance Art']",,['English']
5877c31317334f313edb6b66,Teaching Disco Square Dancing to Our Elders: A Class Presentation,"[{'_id': '5877b44017334f313edb46e6', 'name': 'Larissa FastHorse'}]","Follow Kenny and Martin’s adventure as they combine their school projects into “Teaching Disco Square Dancing.” The delicate balance of their friendship is tested when they enlist the aid of Kenny’s Grandma and Amanda, a shy outcast whose presentation topic is on cultural history. Can they work together to finish the project and graduate from middle school, or will stereotypes and teen angst undermine their determination? Bring the entire family and hang on for a bumpy spin around the dance floor!",[],,[]
CRuQbhXCskrwccNzb,DER ROSENKAVALIER R. STRAUSS,"[{'_id': '89ZKXh6E4dAJ6LQv9', 'name': 'MET Opera'}]","The Met’s first new production since 1969 of Strauss’s rich romantic masterpiece is conducted by Music Director James Levine and directed by Robert Carsen, whose most recent Met production was the hit 2013 staging of Falstaff.",[],['New Zealand'],['English']
5877c19217334f313edb6781,"Entanglement: A Historical Fantasy of Almost Love and Almost Loss, Art and Entry Level Quantum Physics","[{'_id': '5877b55d17334f313edb49b7', 'name': 'Les Hunter'}]",,,,
5877c2ce17334f313edb6ab1,the living'life of the daughter mira,"[{'_id': '5877b26f17334f313edb424c', 'name': 'Matthew Paul Olmos'}]",,,,
5877bede17334f313edb6073,Breath and Imagination:  The Story of Roland Hayes,"[{'_id': '5877b24317334f313edb41db', 'name': 'Daniel Beaty'}]",,,,
5877c0f117334f313edb65df,The House of Fitzcarraldo,"[{'_id': '5877b4f717334f313edb48b5', 'name': 'Buran Theatre'}]",,,,
5877c14517334f313edb66ba,The Strange And Terrible True Tale Of Pinocchio (The Wooden Boy) As Told By Frankenstein’s Monster (The Wretched Creature),"[{'_id': '5877b52817334f313edb4931', 'name': 'Greg Allen'}]",,,,
TfFiLZHXKG96xB7mB,Quietly,"[{'_id': '2N3bcJGAYmNTXyX7z', 'name': 'Owen McCafferty'}]","Two middle-aged men with a shared past meet in a bar in present day Belfast. Northern Ireland is playing Poland on the TV. The men have to talk, and the Polish bartender is their witness. This is a powerful story of violence and forgiveness in the aftermath of The Troubles.","['Contemporary', 'International', 'Political / Social Engagement']",['Ireland'],['English']
5877c0be17334f313edb655c,The Master Switch of the Universe,"[{'_id': '5877b3f217334f313edb4620', 'name': 'John Greiner-Ferris'}]","The master switch of the universe needs to be guarded. But what happens if the guard has to pee?

http://www.johngreinerferris.com/the-master-switch-of-the-universe.html",,,
5877c12617334f313edb666a,Brilliant Cut,"[{'_id': '5877b51817334f313edb4909', 'name': 'Petrucia Finkler'}]","An art agent, a mature engineer, a pair of twins and a cleaning lady get involved in a ring that steals rare artifacts for wealthy people . A tale about lies, 24 hour gyms, towels and a precious stuffed raccoon.",,,
xgcbXSSycFixiNfZY,TRANSMISOR – radiovisual,"[{'_id': 'HbJeQYGDyjSnzpSoM', 'name': 'María Siebald'}]",A multimedia performance installation of a radio that can be seen. All the performer’s senses are on high alert. The performer sings using their hands and body. The performer is transformed. The performer is voice and rhythm. The performer is the connection between sounds and the spectator. The performer transmits information.,"['Dance / Movement / Choreography', 'Deaf']",['Chile'],
5877c28f17334f313edb6a0d,Cut It Out,"[{'_id': '5877b55c17334f313edb49b3', 'name': 'Andrew Kramer'}]","Rebecca Helmer is a wife and mother becoming increasingly unsettled by her seemingly perfect life. Suffocated by the comfort of this illusion, she embarks on a journey of remaking herself. Quite literally. With plastic surgery.",,,
mZctPPp9yP8h7KfkL,The Ratcatcher,"[{'_id': 'H3q5S9uCaFxM4L3Gn', 'name': 'Viktor Dyk'}]","The town is troubled with rats - they are the source of all evil. It's time to call for a ratcatcher. He will lead them out of town, to the river, to die. He can do it with a song. It sound so quietly and his hands are so gentle. He is different than all the other people here. He has a hidden power. The rats follow him blindly. They follow him to a certain death. The town will be relieved and he will leave. He always leaves. All the towns he has ever been to. And he never looks back. He never looks back, he never stays after his task is done. The ratcatcher walks lightly. But what if it is different this time? He stayed longer than he intended to. Why, just outside the town's gates, is he thinking of returning? Why is he concerned about people whom he would have passed without noticing before? What if the rats were just an alibi for something that has been here for a long time?

It's not good to hear the sounds of the night. It's not good to step in the ratcatcher's path.

A special talent, hidden strength, hidden potential. A gift or a curse? There are the days when a man's shadow walks faster than the man himself. The ratcatcher changes people around him. And they change him.",['Translations / Adaptations'],['Czechia'],['Czech']
5877c44917334f313edb6e8f,The Family Resemblance,"[{'_id': '5877b70b17334f313edb4df5', 'name': 'Masi Asare'}]","Akosua and her family are expecting an ordinary Christmas back home in central Pennsylvania,
but heavy winds, a corporate crisis, and a visitation from an ancestor mean things do not go as
planned. This semiautobiographical musical centers on three generations of one cross-cultural
family—a white mother, black father, two mixed-race daughters, and the spirit of an African
grandmother. When everyone in your family looks very different, how can you be sure of who
you really are? The musical influences include American folk and popular song, west African
highlife, and Akan classical music.

Email info@binghamcamptheatreretreat.org to reserve your seat!",,,
5877c2ca17334f313edb6aa8,Fabulous Monsters,"[{'_id': '5877b62217334f313edb4ba9', 'name': 'Diana Burbano'}]","L.A. 1977. The punk rock scene is in full swing. Two young Latinas meet at a band audition. Luisa is effortlessly sexy, and sings like an angel. Sally, though musically brilliant, is rough-edged, moody, and tortured by her fluctuating sexuality. There's an undeniable symbiosis between them and they form their own band. Seemingly overnight they have fame and a following. Enter Nigel, an older glam rocker. Seeking something new, he asks Sally to join his band. She's torn: the offer is intoxicating, but what about Luisa? Sally accepts Nigel's offer. Luisa segues to a spectacular pop career strictly on her own. Sally feels a queasy mix of regret and contempt.

Thirty years pass. Drugs and hard-living have exacted a brutal toll on Sally and Nigel. Age and illness have dimmed Luisa's star and diminished her powers. And Nigel is dying. To help him do so with dignity, Sally seeks Luisa's help. The gesture opens old wounds, but makes healing possible, too. They re-unite on stage and discover that two old broads can rock as hard as they ever did.",,,
5877c04c17334f313edb642e,Alice Lost in Wonderland,"[{'_id': '5877b3c017334f313edb45a1', 'name': 'Rob Winn Anderson'}]",ALICE LOST IN WONDERLAND uses Lewis Carroll’s classic book to inspire the story of a woman frantically searching for what she has lost.  Years of falling in and out of mental institutions have broken her and now she finds herself in a terrifying situation where chances are final and journeys into dark places are both wonderful and haunting.,,,
5877c27017334f313edb69be,Witch Slap!,"[{'_id': '5877b50917334f313edb48e2', 'name': 'Jeff Goode'}]","Mass hysteria grips a colonial town as public witch hunts pit brother against brother. But when local witches attempt to band together to stop the madness, they quickly discover that sister against sister can be far more wicked.

Directed by Delia Ford*
Violence Design by Maureen Yasko*",,,
5877c15217334f313edb66dc,OUT THERE RIGHT HERE,"[{'_id': '5877b53417334f313edb494f', 'name': 'Anna Nicholas'}]","It’s Autumn, the Santa Anas are blowing and L.A.’s on fire again. Jasper Molloy is an aging astronaut diagnosed with Alzheimer's, stashing Oxycontin in the bookshelves until the day he has enough to off himself. Daughter Lucie used to be an archeologist until her son was killed by a philandering neighbor's pool man, while son Hubble spends his days searching for life in the multiverse. As the signals start and the rains begin, in walks Randy, a contractor Lucie meets online, who shakes things up with his open heart and mind. OUT THERE RIGHT HERE takes place at the intersection of science and faith and asks ""What does it mean to believe in anything?""

This is a free event and all details can be found at eventbrite: http://bit.ly/17RsVxh",,,
5877c0d617334f313edb6599,Meena's Dream,"[{'_id': '5877b4e817334f313edb488f', 'name': 'Anu Yadav'}]","Music by Anjna Swaminathan, Rajna Swaminathan and Sam McCormally

During the day, seven-year-old Meena wishes that her mother could get well; and by night, the Hindu God Lord Krishna appears, entreating Meena’s help in his war against the Worry Machine. Meena’s Dream creates a fantastical world through storytelling and live music, from South Indian classical to indie folk.",,,
5877c16e17334f313edb6724,Balconies,"[{'_id': '5877b39217334f313edb452b', 'name': 'Scotto Moore'}]","Written and directed by Scotto Moore. Cultures clash when powerful politicos and executives at a high society fundraiser are confronted balcony-to-balcony with a rowdy theme party thrown by hackers, artists, and agitators. Can an unlikely romance succeed as the two balconies slowly but surely head to battle?

Go to annextheatre.org for more info.",,,
5877c2b817334f313edb6a79,The Residents of Craigslist,"[{'_id': 'wJhu68c9NjZ7ys49y', 'name': 'Lucy Cashion'}, {'_id': '27RrJobd6pkgpjX6C', 'name': 'Will Bonfiglio'}]","An original, found-text performance created entirely from Craigslist posts that realizes the classified advertisements website Craigslist as a full yet lonely house containing a myriad of people – its residents. ",[],,
5877c06517334f313edb6471,not Jenny,"[{'_id': '5877b49917334f313edb47c6', 'name': 'MJ Halberstadt'}]","In a car crash that kills her mother, Jenny becomes paralyzed from the waist down. Her twin sister, Not Jenny, returns to provide care after thirteen years of estrangement. This fast-paced dark comedy may not be a traditional holiday show, but nevertheless asks timely questions about family, and about what it means to go home. 

While reserved seats are $35, Bridge Rep is also offering every performance as Pay-What-You-Can at the door with a $5 minimum to cover box office fees. ""It's our holiday gift to the people of Boston,"" explains Bridge Rep's Producing Artistic Director, Olivia D'Ambrosio, ""and reflects the commitment in our mission to connect the theater to our city.""

More information at www.bridgerepofboston.com",,,
5877c07517334f313edb649b,The Snowstorm,"[{'_id': '5877b4a717334f313edb47ea', 'name': 'Eric Nordin'}]","""The Snowstorm"" is a new work of physical theatre springboarding from the piano solos of Sergei Rachmaninoff played live on stage to create a unique performance experience blending dance and theatre. Piano solos weave through this original fable set in 19th century Russia, which unravels the knot of three lives united through shared loss. The scripted component is co-written by Eric Nordin and William Sam Gregory with direction and choreography by Jessica Wallenfels. This work in progress performance will share highlights from a two week workshop for the show's creators to explore the evening-length piece with actors. ""The Snowstorm"" creators welcome audience feedback and invite you to share your experience as they work toward a fully realized production.

Production developed in part through the support of PAC LAB a program of Portland Actor's Conservatory

Production funded in part by a grant from the Regional Arts and Culture Counsil.

WEBSITE:  http://esnpiano.wix.com/the-snowstorm",,,
5877c0ad17334f313edb652e,Life Electric,"[{'_id': '5877b26617334f313edb4235', 'name': 'Kevin Kautzman'}]","Pennsylvania – the 1740s. Benjamin Franklin invites a group of mysterious, itinerant electric showpeople to present their “Amazing Electric Show” before the citizens of Philadelphia. The showman is eccentric and claims his young assistant Clara is nothing short of the daughter of the electric fire itself, and her dead mother is not around to refute the claim. When it is revealed Clara’s mother’s death might not have been accidental, Franklin finds himself embroiled in a scandalous mystery even as he encounters firsthand the stunning power of electricity. Inspired by true events, LIFE ELECTRIC looks at a unique period in American history and the unheralded show-geeks who brought electricity to the lips of Benjamin Franklin, literally.",,,
5877c44917334f313edb6e90,THE EDIBLE COMPLEX,"[{'_id': '5877b78317334f313edb4f08', 'name': 'Plan-B Theatre Company'}]","Created specifically for grades 4-6 (but accessible to kids ages 3+), THE EDIBLE COMPLEX is a comedy about ten-year-old Anna, a foodie who dreams of being a chef. She is also becoming aware of how her body is different from others at school. So one day she decides to stop eating. And Anna's Food? Well, it's hard to ignore your Food when it starts talking to you. Public performance October 8 at 11am as part of Repertory Dance Theatre's Ring Around the Rose series; then Free Elementary School Tour to 15,000+ students at 40+ schools in 6 counties. A world premiere by Melissa Leilani Larson.",[],,
5877c0db17334f313edb65a5,The Other Mozart,"[{'_id': '5877b4eb17334f313edb4896', 'name': 'Sylvia Milo'}]","The ♀ther Mozart is a play about Nannerl Mozart, the sister of Amadeus. It tells the true story of this prodigy, a keyboard virtuoso and composer, who as a child toured through all of Europe performing with her brother, to equal acclaim, but who faded away and left behind nothing of her own. The show is set in, on and underneath its costume: a stunning dress some eighteen feet in diameter, which spills over the entire stage. Original music was composed for instruments Nannerl knew intimately, such as clavichords, music boxes, and bells, as well as teacups, fans, and other ordinary objects that might have captured her imagination. With the opulent beauty of the dress, the sweet smells of perfume, and the clouds of dusting powder rising from the stage, the performance creates a multi-sensual experience and transports the audience into a world of outsized beauty and delight — but also of overwhelming restrictions and prejudice. There, in communion with the audience, this other Mozart at last tells her story.  WRITTEN AND PERFORMED by Sylvia Milo. DIRECTED by Isaac Byrne. More information at WWW.AFOFEST.ORG",,,
5877c0c017334f313edb655f,The Miracle Play,"[{'_id': '5877b4da17334f313edb4869', 'name': 'Ashley Jacobson'}]","In this smart and thought provoking new drama by award-winning playwright, Ashley Jacobson, Connie, the sole survivor of a school shooting, labors to find her place as she begins a new life at a Catholic school while bearing the last name Weissman. Soon she naively follows a student, an artist, a doctor, and a politician all hell-bent on teaching her their way which pulls her further down the rabbit hole. As her world quickly spirals out of control, and she is left broken, homeless and alone, she finally finds her way back to the flood waters at Houston Street where her hope returns with a small act of kindness.

Believers and nonbelievers alike will connect with Connie as she struggles to find her own way amidst the cellphone flashes of forced celebrity and the hypocrisy surrounding her. This limited run will leave you feeling touched and with a new perspective on what it means to be saved.

http://www.thedirtyblondes.org/the-miracle-play.html",,,
5877c26e17334f313edb69b9,Moby Dick,"[{'_id': 'NYbNMFDtbtz26XkYy', 'name': 'Conor Lovett'}, {'_id': 'QQ8uSTTB97PCAkCRy', 'name': 'Judy Hegarty Lovett'}]","Moby Dick by Herman Melville is considered one of the Great American novels, Moby Dick is a work of immense detail, charismatic characters, revenge and Promethean challenging of the Gods. Gare St Lazare Ireland's presentation is an adaptation by Conor Lovett and Judy Hegarty Lovett of the novel as a solo performance, with live musical accompaniment by Caoimhin O'Raghallaigh or Michael Harding. It premiered in Youghal, Co. Cork on 2nd April 2009.

It has since toured to Boston, Bristol (UK), California, Connecticut, Minnesota, New Hampshire, Paris (France), Shanghai (China), Sofia (Bulgaria), Vermont and to 28 venues in Ireland.  ","['Monologue / Solo Performance', 'Translations / Adaptations']",['Ireland'],
5877c0d317334f313edb6593,Five Jobs,"[{'_id': '5877b2f517334f313edb439e', 'name': 'Ellen Koivisto'}]","SAN FRANCISCO FOOTLIGHTS - SEPT. 2
Please join the Dramatists Guild for a FREE concert reading of Five Jobs.  
In the near future, a fire devastates the northern California town of Dandee and puts GG and Billy-o on the road, searching for a new way to live.  Can they find, or found, a civilization that's worth saving?  How many types of work must be done in order to have a sustainable human civilization?  Is it really only five?  Come and see the experiment for yourself.

Monday, September 2 at 7 p.m. 
Tides Theatre 533 Sutter Street San Francisco, CA

Featuring A.J. Davenport, Franz Mangonon, Gabrielle Motarjemi, Alex Nguyen, and Kim Saunders, with Will Edson reading stage directions.
Written by Ellen Koivivsto.",,,
5877c14f17334f313edb66d5,Many Moons,"[{'_id': '5877b53117334f313edb4948', 'name': 'Alice Birch'}]","In Many Moons, Juniper is looking for love, Robert is trying to avoid it, Ollie doesn't know what it is, and Meg has resigned herself to never having it. As these four people move through a July day in London, they orbit each other, unaware that they are hurtling towards one moment that could devastate them all. Alice Birch's full length debut work was a finalist in the 2012 Susan Smith Blackburn Prize. First produced by Theatre503, Sophie Watson and paper/scissors/stone on 17th May 2011 at Theatre503, London. 
http://www.broadwayworld.com/raleigh/article/BWW-Reviews-MANY-MOONS-is-a-Slice-of-Britain-in-NC-20131116
http://www.theguardian.com/stage/2011/may/23/many-moons-review
http://www.amazon.com/Many-Moons-Oberon-Modern-Plays/dp/1849430772/ref=sr_1_1?ie=UTF8&qid=1385243935&sr=8-1&keywords=many+moons+alice+birch",,,
rqfE7NscK9Zxn2KbK,Fly Trap,"[{'_id': 'cqETnCbAW323Avwmj', 'name': ' Esther Wrobel '}, {'_id': 'G2Az5iqcjHNCoKuo2', 'name': 'Sam Moore'}, {'_id': 'ASWz7iGd8JSj2zkQa', 'name': 'Sparrow Dance'}]","Parents have said goodnight, the light has been turned off ... so now starts playing. Fly Trap is a pajama-drama for the whole family, where two young heroines takes explore unknown worlds created by air dance and video animations.

The dance performance Fly Trap is a beautiful blend of dance, aerial acrobatics and animation. As in a game of moving the two friends ever further into a fantasy world - a soft and fun virtual place where walls and floors lose their dimensions. The floats, stands on his head and defies gravity when they are over, under, between and around the challenges. They fly, crawl, drift in space is large or small - as a contemporary Alice in Wonderland. The two young heroines are separated, lost and then takes each other again and they gather all their courage and willingness, to work together to break the rules of the game and the virtual wall!

Fly Trap is a 'feel good'-spectacle that appeals to children's imagination and memories both children and adults that we have special abilities to transform our reality. The performance is a guest performance produced by Sparrow Dance in collaboration with Bora Bora and Aaben Dance. There is great demand for the show and its unique animated air dance. Fly Trap has toured both nationally and internationally and include invited to China later this year.","['Circus', 'Dance / Movement / Choreography', 'Devised / Ensemble', 'Performance Art', 'Young People / Children / Educational']",,
5877c14f17334f313edb66d6,The Innocents,"[{'_id': '5877b53217334f313edb4949', 'name': 'Daniel Karasik'}]","Stanley, 25-year-old wunderkind lawyer, has a bewildering new client: a bright young man from the suburbs who’s confessed to a senseless murder. As Stanley is drawn deeper into his troubled client’s life, everything he believes about his place in the world is thrown into doubt. And his own life — enviable, seemingly perfect — starts to fracture…

This new Canadian play, from a rising young Toronto-based playwright, delivers a fast, slick, psychological portrait of today’s twenty-somethings and their seemingly perfect world.

“The play isn’t just a portrait of a generation experiencing the contemporary phenomenon of the “quarterlife-crisis”, it is also great theatre entertainment.” Mainzer Rhein-Zeitung: Sept 27, 2011

http://www.broadwayworld.com/raleigh/article/BWW-Reviews-THE-INNOCENTS-is-a-Strong-Debut-for-Common-Wealth-Endeavors-20130324

http://triangleartsandentertainment.org/2013/03/the-innocents-is-fresh-fun-edgy-and-completely-unmissable/",,,
5877c17017334f313edb672a,W.K.,"[{'_id': '5877ba3417334f313edb553e', 'name': 'Gale Theatre Company'}]","Returning from a hugely successful run at the 2013 New Orleans Fringe, the Gale Theatre Company has teamed up with the Vortex to bring W.K. to Austin. 

                  W.K. is a play about love, it's about your first love and mine. Driven by movement, this pop culture collage follows a 7 year romance from beginning to end. Filled with swing dancing, karaoke, sex, revenge, and lots of kissing, W.K. asks the question: how does your first love change you and can you ever return to the way you were before?

""W.K. was inspired by the marriage of my grandparents. For the last 7 years (yes, 7 whole years) of their married life, my grandparents did not speak a single word to one another. Living under the same roof with 3 children, their relationship was completely reduced to typewritten letters and chalk scribbles. My grandparents were each other’s first loves and last, neither one ever fully recovering from the implosion of their relationship. Inspired by their story and the fact that I don’t know if anyone ever truly recovers from their first attempts at love, we’ve created “W.K.”, a movement infused pop culture collage filled with swing dancing, bingo, sex, audience interaction, karaoke versions of “Loving You” by Minnie Ripperton, neuroscience, laughter, revenge and lots of kissing.Taking place over 7 years, we witness the genesis of love and deterioration of intimacy for our two main characters, Willie & Kathy. As their verbal discussion drops away, the body becomes the main instrument for dialogue, creating a world of sharp changes and deep misunderstanding. What happens when we are unable to speak to the one we love? ""W.K.” examines our obsession with intimacy and what happens when we fail on our first try."" -Katherine Wilkinson, Director
]",[],,
